FID,IID,abcd_site,Site_contrib,subj_ancestries,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,homo_contrib,cluster_contrib,errors,Xc,Covar_contrib,Y0,Y1,PRS0,PRS1
29,29,1,0,0,11.391296846362431,0.11449039193125733,-0.008276539916306046,0.060599801396780444,0.08505883909786913,-0.10676364408085427,-0.04274072461656484,-0.11776104788129489,0.10311172395295025,0.045590453406275426,-0.11420906415481832,-0.013066391800267816,0.01376275081992817,0.011275210055769555,0.026595575259829606,-0.030802519119555442,-0.028668673824864824,-0.041157700503174875,0.03863052555943054,-0.08957040481023398,-0.8599033815422414,-1.4759249122709999,0.17972864395007587,0.5513294978738483,0.02333557543217135,-2.3139759499253474,-2.1327640744309937,-162.97654961914574,-153.3095227307593
30,30,1,0,1,-11.398096490361562,0.08954206077235514,-0.0941994538826757,0.018483337502581444,-0.04635312591856919,-0.09872430415644771,-0.13359753635019592,-0.05769172644619269,0.0076103657574309105,-0.02365747627817521,0.01218826222449304,0.04337263881751869,-0.04987163764925365,0.04800907657699686,-0.024756401950804318,0.1477347568983404,-0.005578520418343601,0.039287234773654124,-0.07263471563845826,-0.18865354721152625,0.895178675657273,1.2421144212733883,-0.15065173779166843,0.14979118946496517,-0.17743357877227023,2.674351732942094,1.809207780366723,143.3960830512587,145.16712971325708
31,31,1,0,0,11.528047493148748,-0.16339834702107423,-0.10834821626126988,0.00794347318784329,-0.033718006745167055,0.04960449502024719,0.03835479099279317,0.06716693349184336,0.0054733282191970776,0.13648831774000866,0.09842283558513522,-0.004692507158631271,-0.07149036885351483,-0.05242590684936429,-0.0283935220253455,0.0519322408162206,-0.06517297175645016,0.117600140834771,0.0006141145334664208,-0.07320377046175702,-1.5374070352280533,-1.3271526280358883,-0.1562649308978004,0.46874254557554795,-0.017957900716978836,-1.9599755193547606,-3.0387824948787205,-145.9175798578042,-147.82901988753687
32,32,1,0,1,-11.338387764616177,0.03583530518077093,-0.013232182729354336,0.020759627600434583,-0.08811138273938672,0.03363033286275692,0.0043340066566108955,0.010146771819038447,0.027371865569712543,-0.08845041952171825,-0.0017543432602042516,0.02970319014148502,0.06204826895192992,-0.002491449604103939,-0.05111882157489249,-0.02175193418804919,-0.01922353017555295,-0.045559798963489315,-0.164032080009775,-0.0075094503839766204,1.213316409561401,1.1176506493450118,-0.19737160365925488,0.7073073094716058,0.10132448123105009,1.7978255194068884,2.2349199364782084,177.46912257762676,179.40516423654287
33,33,1,0,0,11.92735898190252,-0.040795908434267385,-0.10009043908464371,-0.10177399798753868,0.04592079039989923,-0.11691290119637084,-0.04620572712265645,0.08709334570464743,-0.03836621280260998,-0.10198679074368962,-0.009750474404506451,0.03062659520254872,-0.06308130672455858,0.00283006864505461,-0.06964167693049592,-0.026553069314215264,0.01833996834280233,-0.17140258987837853,-0.0890416140181581,-0.014449331309305887,-0.9286153267817587,-1.7513324990756074,0.5323201136249615,0.394628280067569,-0.05501503347096831,-1.8216093087769871,-2.2026427457033724,-182.6871723541461,-171.17373235856056
34,34,1,0,1,-11.69243021170679,0.08497043194601289,-0.1525024655990108,0.14144125161358964,-0.036380526539756736,0.07679993581112313,0.07349879240275081,-0.006715786312259847,0.06104245794274865,0.024322729772289338,-0.12538745648321115,-0.07592589498731367,0.053857500224707304,-0.016681537109296173,-0.039250503038042055,-0.018551018166627416,-0.04015950006842885,-0.008801097509479829,-0.04127888957622502,-0.0090177016198679,1.096503958534778,1.2865823974026354,0.27085705006337996,0.1465324279098177,-0.17906295954984397,2.7921627598946266,2.4748804464509497,160.12291793614423,155.03068447091616
35,35,1,0,0,11.51689565678699,0.029775244154504995,-0.05723340016664721,-0.135273928882141,0.013707117545320974,-0.07765744507594594,-0.026450174899296654,-0.10662610456186579,-0.006252323863346654,-0.06880746830264252,0.08671011725026655,-0.06669103877000503,0.005841340401645248,0.059225970143107,-0.00790321283410195,-0.1182945486795617,0.09827043397839816,0.013612495579936804,-0.026245259544394023,-0.03507087751701285,0.38850472102753075,-1.6242784369604621,0.1740179516581125,0.7094578695243221,0.10239976125740824,-1.0207663446201556,-0.9593560030174103,-181.20829741985435,-179.48764560089188
36,36,1,0,1,-11.606039805803142,0.10935199916355484,0.061695171557993256,-0.052989440395117784,-0.062250495108221185,-0.052324218532286484,-0.01680841857152707,-0.019916374074381425,0.15855388683621915,-0.002092065579548678,0.12547456493455234,0.08425766183864335,0.005698677339577481,0.01730606992868543,0.015295976114745575,0.1155097272247562,-0.04362044247616321,-0.03244276222416055,0.021022394011369804,0.07746641944623206,0.5571475481562675,1.2506815333811545,0.07032708794535023,0.1799992598129463,-0.16232954359827967,1.7328990890434672,1.715826625884493,165.75178419533609,164.5707074389165
37,37,1,0,0,11.366581275160353,0.019025123137583977,0.05861912374602037,0.025501613429504646,-0.11924853617267953,-0.09737781758597268,-0.06750423228887666,0.0027699733410682472,0.018203404085427744,0.00880622096111644,0.06632104784537705,-0.04683108593437296,0.011575825683240311,-0.11200650726725586,0.11776729934157971,-0.07561831645626448,-0.025486922811038457,0.19493834178169162,0.12425205490285406,0.04583646989578193,0.0547593705498044,-1.8038456851466853,0.32973485606893255,0.8278261618146068,0.16158390740255058,-4.339127276692624,-1.2577675511253974,-158.39498808771967,-144.33829851489594
38,38,1,0,1,-11.630277335896304,0.060703364842699566,0.13424127763977353,0.1612099102691284,-0.04909689706202778,-0.0944719392144541,0.06358419731855176,-0.09815953037930987,-0.011190230687195536,-0.08880013396998036,-0.05674883937960913,-0.03155851582038588,0.05148814773210348,0.08386258360592944,-0.03484204277459241,0.1353060099313834,-0.07395767061796296,-0.10302411355771089,-0.04870430352905879,-0.06128491168503158,0.3599601383019051,1.4757562691438413,-0.34493975702850715,0.6069569767308951,0.05114931486069474,3.2922253933833185,1.5419259652779345,161.19754814047806,157.74829435110675
39,39,1,0,0,11.468461123351545,0.01819425089347308,0.010714582893078391,0.12544747788420346,0.002121882485983941,0.06867069184692197,-0.029994284945478022,-0.008540046450572717,-0.029418563420975586,0.021208645118223603,0.05817310563380931,0.12619798459554946,0.012644885628413824,0.056811602506285516,-0.06531444119716795,0.09928627198535481,0.019841915666146397,-0.021200911219888628,0.04318477094713156,-0.04784437255168624,-0.8226881590302506,-1.383251677516023,0.028696287273708182,0.7907292180240607,0.14303543550727754,-1.5913356415636495,-2.034208113765288,-169.04544397489977,-161.67385084961103
40,40,1,0,1,-11.473211753638333,0.10187612513566616,-0.028416406760273794,-0.08257856435895615,-0.02920069526925792,-0.025649310653485316,-0.04142034438417506,0.05952811095282044,-0.08288494091328034,-0.06616031559264186,0.025757551890836144,0.01923907628020442,0.06770695693571782,0.0007011869707933543,0.0297264063542212,0.07546790646547145,0.06664077093018286,0.04863866016091402,-0.034256991187167865,0.09423041175609051,1.2809176010232686,1.856491708687865,-0.10131362256364268,0.4217714979965489,-0.041443424506478366,2.7374114549466113,2.994652262641013,188.35651202084188,188.59161626360938
41,41,1,0,0,11.884635569077371,0.009754056182283016,0.15487104436822002,0.008966290110904553,0.008448283665960786,-0.07387020043864942,-0.09658047717628297,0.030028331839921877,0.0036450077696458427,0.039666623658969245,-0.014012704444599388,0.01279425649925647,0.03819787787764365,-0.050496158196502,-0.06475128632201009,0.008900743162325865,0.039287744505865176,-0.004912055979906565,0.09037463845084742,-0.0013734411889479133,0.05058566258644959,-1.3779599710162438,-0.10507252457310057,0.7366369454603763,0.11598929922543533,-1.456945904753557,-1.316457533777459,-182.73609413392566,-166.1637661415351
42,42,1,0,1,-11.18250035690055,0.0538496863453517,0.07267867838707194,-0.01875322488244145,-0.11219639091503594,-0.09918842057690908,0.08207763930697971,-0.1629763141182176,-0.014020511170864046,-0.13916021205032578,0.009754088649058386,-0.05846254548468133,-0.08772622645888689,0.07176568758792103,-0.03949616220528747,0.0735140406700637,0.015341745359068378,-0.021141193686118005,0.0018003028902509796,0.05473415642532128,-0.994829577478606,1.6034203437867403,0.07178279614659662,0.1489403937168835,-0.17785897664631106,0.7905196435214499,0.5025145858084203,148.5948573578443,141.95869594792808
43,43,1,0,0,11.97569620648975,0.05100472649979597,0.012803127785298457,0.009224135705099303,-0.0413877587260963,-0.056174066030493505,0.0746551011907571,0.10646996451093325,-0.022581353494993555,-0.020127882388741167,0.02809743131339827,0.03839894739132063,0.011230382550661876,-0.06373688913402403,0.07943284020407239,0.02956094982016232,0.0493427538758386,0.022380550421939625,0.14357057115395566,0.013470049673913548,-0.6588636804756618,-1.4522335452355961,0.12612514877659553,0.09870320424911172,-0.20297757138019695,-2.795357058524966,-2.187949648314859,-145.95552641663593,-141.01575721502255
44,44,1,0,1,-11.573766619865474,0.04268634373590532,0.010170006492614556,0.10442996296965981,-0.04898362857420153,-0.00506530960789647,0.0416265253130958,0.18481565762013943,0.02253018582711626,-0.08550997624634626,0.00028060730024973815,0.005684971954952535,0.06633788820025953,0.11096475396163488,-0.03840612676037621,-0.0009574912942089425,0.017180493655503008,-0.05517532700433549,-0.01538693853841942,0.05169370409084996,1.3173495289255561,1.2610976419532445,-0.07685632284308064,0.2591378841365073,-0.12276023143649917,3.134260639242483,2.3788306165992217,171.42639985380367,169.76578615939005
45,45,1,0,0,11.611425139059861,-0.0436975300868934,0.030709782810970282,0.04186371602257271,-0.035358819292221025,0.026399800675795802,0.004510059631950496,0.03735531344954266,-0.05668016151618329,-0.08843136183488794,-0.06976467935750488,-0.10526061470551382,0.03430692061156668,-0.05514834789925081,-0.01849779246270834,0.002720702839538505,-0.07506047923460447,0.09034320623026462,-0.06819686998573743,-0.037861141657191864,-0.43925007934693605,-1.5610390660235371,-0.7582957011851782,0.8391893311949086,0.16726549209270147,-2.1247400976555957,-2.5913193544629496,-179.4597741718414,-173.65678758655065
46,46,1,0,1,-11.882826075724855,0.006971212517287031,0.08947149520555854,-0.0411900680212902,0.1091703444223446,0.07532269361029947,-0.06753513785086016,-0.030269323003704888,0.13921028207229155,-0.004150495271600652,-0.016889825297536017,0.07022768382014569,0.06559747063432807,0.06600801458841236,0.03594115677068585,-0.1083480125490901,-0.05298995838791296,0.0006995386164202522,-0.045055834298151506,-0.059949235669093784,0.6956213286193349,1.5939239027679868,-0.04665579966985599,0.5833670553042439,0.03935435414736915,1.9398593185813413,2.2822437858648352,186.63179031829057,171.65689799631804
47,47,1,0,0,11.464905882044084,0.035565316538208984,0.03817511845523911,0.02764569046299805,-0.09825984964084153,-0.12369185179424239,0.08487079526094275,-0.030245433865237984,0.07974673858702887,0.04316358959990872,-0.08547915368348818,-0.11893627703894913,0.11371172497023903,-0.21041552932304172,-0.1797305136826594,-0.041609818082714106,0.061315115578503006,0.03447618289282616,-0.02271169655972458,-0.007230477429446712,0.35520242329160556,-1.4860496820541165,0.26044620468172236,0.9969715915216645,0.24615662225607943,-1.1410251252384873,-0.6242444318247087,-157.16864376785037,-144.8038442221073
48,48,1,0,1,-11.050418540518729,0.04307076610792323,0.02744079338885063,0.07430439847846237,-0.037774607462568874,-0.06592070208891064,-0.013522652091190475,-0.016992815554998514,-0.11882073782601886,0.06639954039697045,-0.0848090491286282,-0.019481106279704296,-0.018716938981958278,-0.00774478130159645,0.044745995067062706,0.02537250624983003,-0.015387194098318112,-0.03679665035638697,0.04060194898868447,-0.0506556728066943,1.0130950795593898,1.7059039287987154,-0.6075377128636738,0.8635748869741372,0.1794582699823158,2.679223523794686,2.290919565476748,150.4721550562931,145.57922002583138
